%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208927, 2022/04/4 19:19:21.27)
1 10 -5.405969367090473088e-04 0 0 5.044487e-02 1.452093e-02 -3.095426e-02 -8.152181e-04 -1.517594e-03 -2.033663e-03 
2 19 -4.531620748210359864e-04 0 0 1.419375e-02 -1.714242e-02 2.023980e-02 5.113874e-04 -7.471460e-05 3.497188e-03 
3 28 -3.793367174139491852e-04 0 0 1.614235e-02 -2.044627e-02 4.793211e-02 5.302286e-05 -1.359355e-04 5.000135e-04 
4 37 -6.640915359154807296e-04 0 0 2.586768e-02 2.970536e-04 -3.327543e-03 1.028216e-03 2.890019e-04 -4.305657e-04 
5 46 -3.746135293814164559e-04 0 0 1.289375e-02 -3.757117e-03 3.075484e-02 6.912934e-04 -8.744083e-04 8.938125e-04 
6 55 -6.464951135407297385e-04 0 0 3.709344e-02 -8.657613e-03 7.217218e-03 -2.493387e-05 6.931818e-04 -1.102032e-03 
7 64 -6.005477982843724109e-04 0 0 2.957335e-02 -4.287416e-03 5.430413e-03 5.413049e-04 -3.976939e-04 1.513396e-03 
8 73 -6.329851934033169873e-04 0 0 2.776051e-02 -2.373278e-03 1.064383e-02 5.606604e-04 1.397305e-04 -1.145888e-03 
9 82 -6.710149097800049631e-04 0 0 2.881381e-02 5.348657e-03 -3.028100e-03 4.885965e-04 -1.648386e-04 8.606465e-05 
10 91 -6.850850285291668670e-04 0 0 4.121294e-02 -4.903591e-03 -1.935634e-03 5.093236e-04 -1.195520e-04 -1.072495e-03 
11 100 -6.186659589472554921e-04 0 0 4.453104e-02 3.315723e-03 -1.376426e-03 5.259186e-04 6.921437e-04 -1.555791e-03 
12 109 -6.434604574310713154e-04 0 0 3.159329e-02 2.424094e-04 8.746990e-03 1.163529e-03 9.211356e-04 4.214257e-04 
13 118 -6.771048617780256636e-04 0 0 5.909262e-02 -6.882441e-03 3.970254e-03 8.300497e-04 1.114559e-03 -6.891735e-04 
14 127 -6.650403640481594453e-04 0 0 3.192062e-02 -5.468575e-03 1.037125e-02 7.380507e-04 2.582064e-04 1.723073e-04 
15 136 -6.699392506342200133e-04 0 0 4.215630e-02 -2.251593e-04 1.784402e-03 8.162205e-04 7.818653e-04 -3.303291e-04 
16 145 -6.856851495269523488e-04 0 0 4.051762e-02 -4.647000e-03 7.812771e-03 7.380737e-04 6.881080e-04 -7.181340e-04 
17 154 -6.723864771074587613e-04 0 0 4.423467e-02 -6.964448e-03 1.208518e-02 6.301312e-04 8.609331e-04 -2.696752e-05 
18 163 -6.944234505861267889e-04 0 0 4.338038e-02 -5.951984e-03 2.575949e-03 7.190562e-04 6.595525e-04 -3.811208e-04 
19 172 -6.976515168579325169e-04 0 0 4.104897e-02 -4.129089e-03 1.266531e-03 5.034825e-04 3.743775e-04 -7.770584e-04 
20 181 -6.946816901242556467e-04 0 0 3.475021e-02 -7.019174e-03 5.690668e-03 9.073825e-04 6.129210e-04 -8.396432e-04 
21 190 -6.930084361955076138e-04 0 0 3.942448e-02 -8.171579e-03 4.059789e-03 6.174160e-04 5.217999e-04 -6.199620e-04 
22 199 -6.940429277349892748e-04 0 0 3.904443e-02 -5.549538e-03 4.742476e-04 7.989165e-04 4.394409e-04 -4.621504e-04 
23 208 -6.924112154689467027e-04 0 0 3.851451e-02 -6.303575e-03 5.499865e-03 7.871578e-04 3.772953e-04 -7.400708e-04 
24 217 -6.932611812818754993e-04 0 0 3.830431e-02 -5.770061e-03 2.043969e-03 7.759981e-04 1.836179e-04 -5.649980e-04 
25 226 -6.880958038530021791e-04 0 0 4.222732e-02 -5.540850e-03 4.487752e-03 8.257573e-04 2.490117e-04 -4.647157e-04 
26 235 -6.917624159772501041e-04 0 0 4.311220e-02 -7.748776e-03 3.800716e-03 7.084925e-04 3.130808e-04 -5.066996e-04 
27 244 -6.948400195620531034e-04 0 0 4.586985e-02 -6.826685e-03 3.117345e-03 6.586579e-04 4.041522e-04 -7.454844e-04 
28 253 -6.931708214354313996e-04 0 0 4.181991e-02 -4.551432e-03 2.341242e-03 6.944562e-04 3.554888e-04 -8.863023e-04 
29 262 -6.948666949818442474e-04 0 0 4.296270e-02 -3.104710e-03 1.926477e-03 5.692123e-04 3.072098e-04 -6.668638e-04 
30 271 -6.953440408231248036e-04 0 0 4.316784e-02 -6.071531e-03 4.383360e-03 5.384855e-04 3.736126e-04 -7.348292e-04 
31 280 -6.949553208214511411e-04 0 0 4.418243e-02 -4.541568e-03 2.316225e-03 5.182714e-04 1.459804e-04 -4.279064e-04 
32 289 -6.963391633196087342e-04 0 0 4.471519e-02 -3.591838e-03 5.980361e-04 4.019721e-04 2.200842e-04 -7.585064e-04 
33 298 -6.952207819531871797e-04 0 0 4.368277e-02 -5.421287e-03 4.260443e-03 4.651574e-04 3.284819e-04 -4.707461e-04 
34 307 -6.970759498830568848e-04 0 0 4.354371e-02 -3.670102e-03 -5.042842e-04 4.494143e-04 2.068787e-04 -5.587877e-04 
35 316 -6.979464265486947641e-04 0 0 4.272020e-02 -4.134044e-03 2.697452e-03 4.785338e-04 4.898392e-04 -5.433080e-04 
36 325 -6.968188657384477092e-04 0 0 4.404698e-02 -4.925704e-03 3.510576e-03 5.820108e-04 3.764771e-04 -3.949088e-04 
37 334 -6.976719188940736470e-04 0 0 4.217626e-02 -2.387044e-03 8.684350e-04 4.754665e-04 3.555704e-04 -1.407309e-04 
38 343 -6.983872613050914630e-04 0 0 4.205430e-02 -2.697221e-03 -3.365562e-04 4.185790e-04 2.875547e-04 -3.124718e-04 
39 352 -6.988695097048956608e-04 0 0 3.864927e-02 -4.837305e-03 1.088657e-03 5.805232e-04 4.369050e-04 -5.339018e-04 
40 361 -6.993974664326028674e-04 0 0 3.977904e-02 -3.192683e-03 2.334753e-03 3.775765e-04 2.753886e-04 -4.121089e-04 
41 370 -7.001092733371049861e-04 0 0 3.645825e-02 -4.122155e-03 2.245217e-03 4.768530e-04 3.570490e-04 -6.697349e-04 
42 379 -7.004639796541357183e-04 0 0 3.598868e-02 -4.166868e-03 2.907016e-03 5.204198e-04 3.594856e-04 -5.817446e-04 
43 388 -6.988470926562726816e-04 0 0 3.712931e-02 -4.526512e-03 4.137499e-03 5.671843e-04 3.694065e-04 -3.001020e-04 
44 397 -7.000890119003709729e-04 0 0 3.972971e-02 -3.310555e-03 1.506564e-03 4.313745e-04 3.554139e-04 -3.161553e-04 
45 406 -7.010346462676305670e-04 0 0 3.609539e-02 -3.944632e-03 1.485039e-03 5.584910e-04 4.085810e-04 -5.009535e-04 
46 415 -6.996002380983271703e-04 0 0 3.880989e-02 -3.884445e-03 1.923868e-03 5.585282e-04 4.993955e-04 -3.372257e-04 
47 424 -7.007540856927653222e-04 0 0 3.772178e-02 -3.770837e-03 1.391802e-03 4.421802e-04 3.122847e-04 -4.954510e-04 
48 433 -7.013313796135324735e-04 0 0 3.577943e-02 -3.900282e-03 1.429097e-03 5.612258e-04 3.346396e-04 -4.178013e-04 
49 442 -7.008275910606994114e-04 0 0 3.495343e-02 -4.046252e-03 8.729212e-04 5.881034e-04 3.769451e-04 -5.091517e-04 
50 451 -7.009846681688211437e-04 0 0 3.576907e-02 -4.306947e-03 1.761009e-03 5.769755e-04 4.422093e-04 -4.954744e-04 
51 460 -7.014312249394609108e-04 0 0 3.470855e-02 -3.651420e-03 2.848910e-03 5.220047e-04 3.625683e-04 -4.414989e-04 
52 469 -7.021004605015427041e-04 0 0 3.364592e-02 -2.885288e-03 6.448731e-04 4.585741e-04 2.469279e-04 -5.181408e-04 
53 478 -7.020480844392137975e-04 0 0 3.391833e-02 -2.785561e-03 1.288306e-03 4.998517e-04 3.444355e-04 -4.707537e-04 
54 487 -7.023302822148930896e-04 0 0 3.248190e-02 -3.105906e-03 2.449100e-03 5.252880e-04 3.854603e-04 -4.256837e-04 
55 496 -7.029442907303870818e-04 0 0 3.163966e-02 -3.079324e-03 2.064287e-03 5.113287e-04 3.994112e-04 -3.865324e-04 
56 505 -7.029394707734668403e-04 0 0 3.221062e-02 -3.317835e-03 1.588294e-03 5.047706e-04 3.299953e-04 -3.531891e-04 
57 514 -7.028102802287481939e-04 0 0 3.158384e-02 -3.361836e-03 1.737132e-03 5.804726e-04 4.032350e-04 -3.495521e-04 
58 523 -7.031426779686698360e-04 0 0 2.904809e-02 -3.735708e-03 2.165259e-03 6.396082e-04 4.288860e-04 -3.035962e-04 
59 532 -7.030692063730075098e-04 0 0 2.917632e-02 -3.394437e-03 2.469521e-03 6.316653e-04 4.410970e-04 -3.444215e-04 
60 541 -7.030802801999524575e-04 0 0 2.604843e-02 -3.948313e-03 2.998008e-03 7.083701e-04 4.307964e-04 -3.145534e-04 
61 550 -7.034268948193025820e-04 0 0 2.934631e-02 -3.122251e-03 1.797278e-03 5.751400e-04 3.533435e-04 -3.790820e-04 
62 559 -7.043649065333353445e-04 0 0 2.513429e-02 -2.443293e-03 1.355514e-03 5.811345e-04 3.206130e-04 -2.474428e-04 
63 568 -7.048271890137338021e-04 0 0 2.342367e-02 -1.927469e-03 3.606953e-04 5.362823e-04 2.830493e-04 -2.846554e-04 
64 577 -7.045062097788385401e-04 0 0 1.978029e-02 -2.358450e-03 1.551528e-03 6.250905e-04 3.280818e-04 -9.183558e-05 
65 586 -7.045810508017233105e-04 0 0 2.142933e-02 -3.093222e-03 2.003891e-03 5.035615e-04 3.960521e-04 -3.079926e-04 
66 595 -7.047758495199407626e-04 0 0 1.726697e-02 -1.941495e-03 1.451715e-03 6.144170e-04 2.885183e-04 -1.063074e-04 
67 604 -7.047368397262614766e-04 0 0 1.539727e-02 -8.956870e-04 1.207671e-03 4.579698e-04 4.127129e-04 -2.675555e-04 
68 613 -7.038252453679369513e-04 0 0 1.267671e-02 -5.496649e-04 8.109713e-04 5.721153e-04 2.975740e-04 -3.452236e-04 
69 622 -7.054038499307324107e-04 0 0 2.179054e-02 -2.110171e-03 1.059560e-03 4.952659e-04 3.211676e-04 -2.791690e-04 
70 631 -7.047572862974372295e-04 0 0 1.741193e-02 -2.352438e-03 2.618728e-03 6.348994e-04 4.050917e-04 -2.427789e-04 
71 640 -7.048824210650887117e-04 0 0 1.844199e-02 -3.292524e-03 1.888875e-03 6.061189e-04 3.757443e-04 -3.640495e-04 
72 649 -7.052612990278183443e-04 0 0 1.675882e-02 -2.484280e-03 8.011881e-04 5.519599e-04 3.335991e-04 -3.136496e-04 
73 658 -7.055907734006919849e-04 0 0 1.517089e-02 -1.609469e-03 1.611463e-03 5.280742e-04 3.711461e-04 -2.401667e-04 
74 667 -7.056370437189831389e-04 0 0 1.770601e-02 -1.761346e-03 8.957855e-04 5.277727e-04 3.135859e-04 -3.026968e-04 
75 676 -7.056220931450381652e-04 0 0 1.695497e-02 -1.502545e-03 6.159126e-04 5.212927e-04 2.599157e-04 -3.025446e-04 
76 685 -7.058722811453176050e-04 0 0 1.729278e-02 -1.393206e-03 8.505962e-04 4.936881e-04 3.023381e-04 -1.778594e-04 
77 694 -7.059447364091172954e-04 0 0 1.707600e-02 -8.559731e-04 2.793708e-04 4.598309e-04 2.572149e-04 -2.181344e-04 
78 703 -7.060135439283188536e-04 0 0 1.544946e-02 -8.623345e-04 4.299893e-04 4.644837e-04 2.634013e-04 -1.957555e-04 
79 712 -7.057867060243625847e-04 0 0 1.794694e-02 -1.545792e-03 8.578669e-04 4.873436e-04 3.220355e-04 -2.426068e-04 
80 721 -7.058105585341842552e-04 0 0 1.792819e-02 -1.161921e-03 1.013411e-03 4.756010e-04 2.888650e-04 -1.861304e-04 
81 730 -7.058559522556443703e-04 0 0 1.576491e-02 -1.156620e-03 5.309722e-04 5.126653e-04 2.910024e-04 -1.691067e-04 
82 739 -7.059179934592360161e-04 0 0 1.698423e-02 -7.165069e-04 1.410173e-04 4.627027e-04 2.403877e-04 -1.738516e-04 
83 748 -7.059078876176390870e-04 0 0 1.752144e-02 -8.629630e-04 -2.383589e-05 4.129522e-04 2.502721e-04 -2.184451e-04 
84 757 -7.059378392398261938e-04 0 0 1.655463e-02 -7.065637e-04 1.706682e-04 4.577862e-04 2.625203e-04 -1.746666e-04 
